	date	category	content	sentiment_score
945	2022-04-06	Cryptocurrencies	crypto exchange binance.us raises million seed round .5 billion valuation u.s. franchise world largest crypto exchange binance.com raised million help grow business diversify revenue base . however must move quickly succeed amidst growing competition meet timeline ipo 2024 2025.	0.83212715
946	2022-04-06	Finance	black men cropped employment wave black men continue experience persistent unemployment gaps reduced economic opportunity men aged 25 54 participating labor force rate 6.5 percent . economic recovery revealing impacts continuing systemic racism labor market	-0.9645471
947	2022-04-06	Cryptocurrencies	singapore crypto staking startup garners million amber group led funding round deal values rockx million.	0.28491113
948	2022-04-06	Finance	2 surging american dividends play onshoring trend russia war ukraine cleaved world two teams east vs. west.	-0.7156433
949	2022-04-06	Finance	biden officially extends student loan payment pause promises additional flexibilities borrowers biden extended student loan payment pause august 31 2022. also promised additional flexibilities support borrowers stopped short committing broad student loan forgiveness.	0.17503704
950	2022-04-06	Finance	biden extends pause student loan payments august 31 federal student loan payments required since march 2020.	0.016877234
951	2022-04-06	Stock Market	wireless build help value dish stock higher investors divided dish network stock long time given company declining pay tv business billion plus spectrum investments really put use yet uncertainty whether entry wireless market pay ...	0.061990257
952	2022-04-07	Finance	much money flight attendants make every state 2022 new data bls find states highest average flight attendant salaries lowest.	-0.9687482
953	2022-04-07	Cryptocurrencies	peter thiel pumps bitcoin calls warren buffett sociopathic grandpa thiel offered full throated support cryptocurrencies like bitcoin large crypto gathering criticizing buffett others opposition virtual assets.	-0.021169549
954	2022-04-07	Stock Market	key stock market strength performance invesco qqq invesco qqq index needs close .22 week downside risk increases.	0.07380703
955	2022-04-07	Cryptocurrencies	bitcoin robinhood top recurring buy asset ethereum dogecoin also make top 10 stage bitcoin 2022 robinhood chief product officer aparna chennapragada also announced robinhood would support external transfers million clients looking integrate bitcoin lightning network.	0.53753513
956	2022-04-07	Cryptocurrencies	cathie wood michael saylor take victory lap bitcoin skeptics coming around bitcoin bulls michael saylor cathie wood took bow bitcoin 2022 conference key skeptics start see bitcoin potential . however many key headwinds remain.	-0.4637812
957	2022-04-07	Finance	senator cancel student loans means student loans.	-0.19597064
958	2022-04-07	Stock Market	three airline stocks weather storm continued recovery coronavirus pandemic increasing consumer demand offset oil prices consider three airline stocks	0.38307035
959	2022-04-07	Finance	billionaire investor ron baron remains bullish tesla calls musk twitter stake meaningless baron think musk investment twitter become distraction.	-0.6541597
960	2022-04-07	Finance	retiring early avoid early penalty tax many people retiring early . st. louis federal reserve reported upwards 3 million americans retired early due covid 19 pandemic . among group retired early good remain working bit longer two main reasons	-0.45078456
961	2022-04-07	Finance	paying student loans could increase retirement benefits individuals burdened student loan debt finally able start saving retirement house recently passed act overwhelming bi partisan support allow employers match worker student loans repayments retirement plan contributions.	0.48253003
962	2022-04-07	Stock Market	stocks rise investors try shake inflation fears recent fed comments stocks attempted comeback two days heavy selling.	0.12493667
963	2022-04-07	Finance	inflation may boost social security benefits inflation good social security benefits future ...	0.7490983
964	2022-04-07	Finance	doves fed higher rates latest meeting minutes fed bit bombshell . commonwealth cio brad mcmillan explains news means investors.	0.009107369
965	2022-04-07	Finance	energy tax policy conundrum want reduce fossil fuel prices increase state federal lawmakers debating extraordinary range often contradictory energy related tax changes . inconsistencies existed years rarely apparent today.	-0.32142365
966	2022-04-07	Finance	week credit card news democrats push digital dollar buy pay later expands gas stations took place week credit card payment industries	0.0800033
967	2022-04-07	Finance	much money project managers make every state 2022 using new bls data find states highest average pay project managers states lowest.	-0.89789397
968	2022-04-07	Finance	remember card fraud card fraud spiralling control industry responded chip pin . going stop new payment frauds well interested see early warning services ews launched authentify new identity verification service consumers businesses.	0.039934233
969	2022-04-07	Cryptocurrencies	queen elizabeth treasury reveals cryptoassets fit post brexit u.k. queen elizabeth treasury reveals cryptoassets fit post brexit uk uk announced earlier week strategic move become global hub crypto.	0.048371702
970	2022-04-07	Cryptocurrencies	strike announces shopify integration partnerships ncr blackhawk bringing bitcoin lightning payments major merchants integration offers alternative traditional card networks visa mastercard leveraging lightning network.	0.32250446
971	2022-04-07	Finance	warren buffett continues buying spree hp berkshire third major investment recent months	0.10952839
972	2022-04-07	Finance	american elders short changed 5 years healthy retirement sad know american de facto plan retirement working longer dying sooner.	0.026562605
973	2022-04-07	Cryptocurrencies	two new territories adopting bitcoin speaking bitcoin 2022 conference miami leaders prospera honduras madeira portugal announced residents pay taxes bitcoin.	0.058853958
974	2022-04-07	Stock Market	roku stock may rebound easing supply chain issues roku stock could set rebound supply chain issues begin ease due extreme oversold conditions based transient headwinds . analysis shows could occur around q3 due aggregate inventories rebounding strongly q4 2021 making decline .. read	-0.63731545
